new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,performance
1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,142.08
2.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,75.538
3.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,51.662
4.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,24.672
1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,86.65
2.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,46.356
3.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,32.498
4.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,30.886
1.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,110.168
2.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,58.95
3.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,40.694
4.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,39.472
1.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,142.482
2.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,75.576
3.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,52.234
4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,23.478
1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,85.616
2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,45.472
3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,31.19
4.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,29.858
1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,109.196
2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,58.066
3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,39.622
4.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,38.6
1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,141.752
2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,74.686
3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,51.492
4.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,24.442
1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,86.048
2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,46.272
3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,32.032
4.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,30.662
1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,109.894
2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,58.556
3.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,40.534
4.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,39.052
1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,142.536
2.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,75.274
3.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,52.0
4.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,24.878
1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,86.902
2.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,46.448
3.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,32.492
4.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,31.034
1.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,110.278
2.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,58.894
3.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,40.944
4.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,39.682
1.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,142.864
2.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,75.65
3.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,52.332
4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,23.358
1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,85.67
2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,45.564
3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,31.208
4.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,33.546
1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,123.054
2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,65.37
3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,45.892
4.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,45.482
1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,166.396
2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,88.032
3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,61.818
4.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,24.056
1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,86.234
2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,46.152
3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,31.814
4.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,34.122
1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,123.802
2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,65.73
3.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,46.238
4.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,46.02
1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,166.914
2.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,88.808
3.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,62.514
4.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,24.762
1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,86.65
2.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,46.454
3.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,32.498
4.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,34.896
1.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,124.396
2.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,66.288
3.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,46.75
4.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,46.574
1.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,167.346
2.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,89.108
3.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,62.768
4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.432
1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,85.444
2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,45.67
3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.414
4.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.696
1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,122.898
2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,65.08
3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,45.836
4.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,45.446
1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,167.122
2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,88.446
3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.232
4.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.438
1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,85.976
2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,46.306
3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.956
4.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34.498
1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,123.686
2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,65.926
3.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,46.322
4.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,46.236
1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,166.986
2.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,89.124
3.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,62.446
4.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.782
1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,86.77
2.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,46.456
3.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32.364
4.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34.992
1.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,124.078
2.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.408
3.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,46.868
4.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,46.72
1.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,167.394
2.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,89.296
3.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,63.046
4.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,25.404
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,95.346
2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,50.44
3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,34.218
4.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,33.658
1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,125.67
2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,66.566
3.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,46.324
4.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,44.838
1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,165.52
2.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,88.19
3.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,61.764
4.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,25.382
1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,95.364
2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,50.514
3.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,34.228
4.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,33.784
1.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,125.56
2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,66.488
3.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,46.024
4.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,44.928
1.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,165.592
2.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,88.24
3.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,61.76
4.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,25.33
1.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,95.506
2.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,50.566
3.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,34.326
4.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,33.976
1.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,125.676
2.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,66.424
3.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,46.206
4.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,44.852
1.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,165.454
2.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,87.99
3.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,61.62
4.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,25.422
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,94.948
2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,50.31
3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,34.124
4.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,33.536
1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,125.088
2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,66.55
3.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,46.258
4.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,44.48
1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,164.904
2.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,87.87
3.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,61.784
4.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,25.284
1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,94.774
2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,49.964
3.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,34.172
4.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,33.518
1.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,124.934
2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,66.352
3.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,46.288
4.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,44.466
1.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,164.916
2.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,88.004
3.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,61.738
4.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,25.08
1.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,95.136
2.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,50.254
3.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,34.354
4.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,33.516
1.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,124.878
2.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,66.354
3.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,46.122
4.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,44.716
1.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,164.724
2.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,88.118
3.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,61.724
4.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,25.404
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,95.396
2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,50.448
3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,34.46
4.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,38.314
1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,141.996
2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,75.42
3.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,54.04
4.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,53.136
1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,194.79
2.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,104.756
3.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,75.498
4.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,25.256
1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,95.37
2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,50.474
3.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,34.31
4.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,38.548
1.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,141.992
2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,75.628
3.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,53.99
4.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,53.58
1.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,194.814
2.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,104.506
3.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,75.428
4.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,25.474
1.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,95.252
2.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,50.49
3.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,34.29
4.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,38.73
1.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,142.07
2.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,75.65
3.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,53.974
4.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,53.14
1.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,194.866
2.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,104.696
3.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,75.552
4.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,25.294
1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,94.946
2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,50.154
3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,33.984
4.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,38.31
1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,141.1
2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,75.394
3.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,54.174
4.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,53.148
1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,193.886
2.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,104.306
3.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,75.304
4.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,25.346
1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,94.908
2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,50.116
3.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,34.17
4.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,38.082
1.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,141.288
2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,75.428
3.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,53.96
4.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,53.128
1.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,193.952
2.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,104.178
3.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,75.528
4.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,25.25
1.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,94.782
2.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,50.184
3.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,34.082
4.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,38.168
1.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,140.962
2.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,75.166
3.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,54.214
4.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,52.934
1.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,193.748
2.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,104.148
3.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,75.462
4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,23.792
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,86.608
2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,46.466
3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,31.454
4.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,31.816
1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,117.104
2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,62.188
3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,43.438
4.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,42.588
1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,156.276
2.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,83.59
3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,58.696
4.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,24.466
1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,87.316
2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,46.646
3.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,32.162
4.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,32.642
1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,117.714
2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,62.69
3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,43.948
4.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,43.378
1.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,156.816
2.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,83.914
3.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,58.894
4.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,25.056
1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,87.648
2.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,47.326
3.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,32.84
4.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,32.976
1.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,117.986
2.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,63.274
3.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,44.356
4.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,43.624
1.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,157.238
2.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,84.452
3.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,59.354
4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,23.776
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,86.526
2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,46.482
3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,31.614
4.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,31.766
1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,116.62
2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,62.038
3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,43.474
4.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,42.788
1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,155.856
2.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,83.266
3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,58.76
4.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,24.514
